Nombre d'essieux,ID de péage,Code de péage
1998,Wed Aug  4 18:39:09 2021,4306036
1999,Wed Aug  4 22:03:44 2021,5529291
2000,Sun Aug  8 14:14:01 2021,7191693
2001,Mon Aug  9 21:20:13 2021,3209872
2002,Fri Jul 30 13:58:01 2021,9991692
2003,Mon Aug  2 03:17:59 2021,9075665
2004,Sat Aug  7 05:39:56 2021,8585188
2005,Sun Aug 15 08:33:09 2021,2073256
2006,Sun Aug  8 18:36:31 2021,1945077
2007,Tue Aug  3 08:35:55 2021,7783409
2008,Fri Aug  6 10:05:08 2021,2988545
2009,Sun Aug 15 07:27:57 2021,7964567
2010,Tue Aug 17 20:10:31 2021,8267415
2011,Tue Aug  3 17:15:28 2021,8544048
2012,Thu Aug 12 11:59:45 2021,8764992
2013,Fri Aug 20 16:42:08 2021,5279370
2014,Sun Aug 22 14:05:35 2021,7385661
2015,Sat Aug 14 19:39:13 2021,249548
2016,Sun Aug 15 16:21:57 2021,7019985
2017,Thu Aug 12 15:41:20 2021,7655066
2018,Thu Jul 29 23:46:01 2021,3513415
2019,Wed Aug  4 20:45:12 2021,2250892
2020,Sun Aug  1 03:39:32 2021,4642449
2021,Mon Aug  2 12:09:31 2021,4609969
2022,Tue Aug 17 23:09:45 2021,1323663
2023,Fri Aug 13 20:13:59 2021,8495399
2024,Wed Aug 11 03:20:02 2021,2529816
2025,Mon Aug  2 05:27:39 2021,3825115
2026,Sun Aug  8 04:47:13 2021,7198666
2027,Sat Aug 21 19:59:21 2021,3094252
2028,Mon Aug  9 03:51:13 2021,9910126
2029,Sat Aug 21 02:26:18 2021,615427
2030,Sun Aug 22 15:08:07 2021,1898481
2031,Wed Aug  4 22:52:32 2021,2811704
2032,Thu Aug  5 08:17:18 2021,5939317
2033,Wed Aug 18 01:50:41 2021,7617337
2034,Sat Aug 21 00:57:37 2021,6800345
2035,Tue Aug 17 08:56:58 2021,3397555
2036,Tue Aug  3 11:49:30 2021,9139217
2037,Thu Aug 12 05:08:07 2021,8921045
2038,Thu Aug  5 17:27:01 2021,3690202
2039,Thu Jul 29 12:28:05 2021,3295237
2040,Thu Aug  5 23:55:51 2021,9255341
2041,Sun Aug 22 09:01:58 2021,5238833
2042,Sat Aug 14 01:19:12 2021,3417816
2043,Wed Aug 18 04:35:08 2021,5344143
2044,Fri Aug 20 21:45:27 2021,3881038
2045,Thu Aug  5 18:27:18 2021,6031966
2046,Thu Aug  5 03:00:25 2021,3985901
2047,Fri Aug 20 20:59:44 2021,9641089
2048,Fri Aug 13 23:54:57 2021,6366435
2049,Sun Aug  1 10:53:55 2021,9492442
2050,Fri Aug 13 13:59:13 2021,6481355
2051,Tue Aug 10 16:38:08 2021,7326567
2052,Sat Aug  7 16:01:28 2021,1316030
2053,Mon Aug 16 17:54:26 2021,1769045
2054,Sat Aug 14 11:00:25 2021,3464810
2055,Fri Jul 30 22:37:27 2021,8627921
2056,Fri Aug 20 09:58:53 2021,2684168
2057,Thu Aug  5 00:19:54 2021,3833738
2058,Fri Aug  6 10:28:07 2021,1881388
2059,Wed Aug 11 14:59:37 2021,8391805
2060,Mon Aug 16 20:14:17 2021,9870706
2061,Sat Aug 21 13:25:10 2021,8522838
2062,Wed Aug 18 21:23:19 2021,5951085
2063,Mon Aug 16 02:08:15 2021,2009071
2064,Wed Aug  4 10:47:30 2021,8528283
2065,Mon Aug 16 17:05:17 2021,2803744
2066,Fri Aug 20 12:32:42 2021,8849176
2067,Wed Aug 11 18:44:36 2021,4363925
2068,Fri Aug 13 13:19:11 2021,8952211
2069,Fri Aug 20 00:41:15 2021,105783
2070,Mon Aug 16 10:56:20 2021,3105884
2071,Tue Aug  3 03:03:13 2021,8204896
2072,Wed Aug 18 11:26:05 2021,6939458
2073,Mon Aug  9 06:13:35 2021,4245299
2074,Sun Aug  1 06:54:04 2021,1188715
2075,Sat Aug 21 22:24:30 2021,2006861
2076,Wed Aug 18 05:23:10 2021,5765069
2077,Wed Aug 11 11:33:51 2021,3156487
2078,Sat Jul 31 17:49:45 2021,1811497
2079,Fri Aug  6 13:00:55 2021,3741439
2080,Sun Aug 15 22:29:46 2021,5800120
2081,Mon Aug 16 07:47:52 2021,4542060
2082,Mon Aug 16 14:07:35 2021,9759428
2083,Tue Aug 17 03:59:02 2021,4174269
2084,Sat Aug 21 20:11:34 2021,698216
2085,Thu Aug 19 15:48:15 2021,7636088
2086,Mon Aug 16 05:05:29 2021,1698080
2087,Wed Aug  4 10:25:17 2021,7039449
2088,Sun Aug 22 16:23:37 2021,5892151
2089,Wed Aug 18 09:20:24 2021,1107681
2090,Mon Aug 16 01:26:47 2021,8142152
2091,Fri Aug  6 22:23:54 2021,7528765
2092,Wed Aug  4 23:25:03 2021,9772819
2093,Thu Aug  5 05:22:25 2021,9621194
2094,Fri Aug 13 11:33:50 2021,1532979
2095,Fri Aug 13 06:38:29 2021,8756172
2096,Tue Aug  3 10:15:33 2021,9508198
2097,Sun Aug  1 07:27:37 2021,1614486
2098,Fri Aug  6 03:42:56 2021,9515976
2099,Sun Aug  1 23:45:38 2021,8720769
2100,Wed Aug 11 20:04:49 2021,1117103
2101,Mon Aug  2 12:49:18 2021,11402
2102,Sun Aug 22 08:29:32 2021,3710314
2103,Tue Aug  3 11:40:20 2021,6855963
2104,Sun Aug 15 18:38:12 2021,3296506
2105,Mon Aug  9 17:14:12 2021,4301349
2106,Thu Aug 19 04:25:07 2021,2745984
2107,Fri Jul 30 03:59:32 2021,2199256
2108,Thu Aug 19 23:26:53 2021,5767192
2109,Wed Aug 18 04:49:40 2021,4392334
2110,Sat Aug 14 05:58:41 2021,423046
2111,Sat Aug 14 18:06:57 2021,4383674
2112,Mon Aug  2 02:02:45 2021,4731252
2113,Thu Aug 12 19:41:32 2021,7432337
2114,Sat Aug  7 07:15:48 2021,8186740
2115,Sat Aug  7 13:17:13 2021,9057634
2116,Sat Aug  7 11:46:15 2021,4112695
2117,Sat Aug 14 13:56:25 2021,1380137
2118,Fri Aug 20 12:14:38 2021,6507942
2119,Sat Jul 31 10:41:53 2021,7702457
2120,Fri Aug 13 18:59:00 2021,3434120
2121,Thu Jul 29 14:09:23 2021,2252115
2122,Tue Aug 10 10:02:35 2021,2746461
2123,Thu Aug  5 00:27:03 2021,8024799
2124,Sat Aug  7 20:39:45 2021,1164332
2125,Sun Aug  1 16:38:11 2021,4302986
2126,Thu Aug 12 06:55:34 2021,5511923
2127,Mon Aug  9 09:07:18 2021,9654527
2128,Thu Aug 19 07:16:34 2021,1282918
2129,Wed Aug  4 14:17:55 2021,3040995
2130,Wed Aug 11 14:44:41 2021,7039705
2131,Tue Aug 10 08:16:38 2021,7821381
2132,Sat Aug 21 08:34:56 2021,6489938
2133,Thu Jul 29 22:39:17 2021,2667442
2134,Fri Aug 20 00:16:27 2021,532884
2135,Sun Aug 22 13:38:10 2021,7650880
2136,Sun Aug  1 21:57:48 2021,9769158
2137,Thu Aug 19 14:33:37 2021,3514986
2138,Sun Aug  8 18:45:14 2021,4256700
2139,Fri Jul 30 12:06:14 2021,7574565
2140,Tue Aug 10 00:57:35 2021,7571990
2141,Sat Aug 14 08:47:37 2021,8870105
2142,Tue Aug  3 14:47:00 2021,2535049
2143,Sat Aug 14 16:02:27 2021,4294166
2144,Mon Aug  9 00:30:48 2021,1887449
2145,Fri Aug 20 15:24:07 2021,9615686
2146,Wed Aug 11 01:21:58 2021,9437722
2147,Sun Aug 22 05:42:55 2021,2372992
2148,Thu Aug 12 07:31:11 2021,2155314
2149,Mon Aug  9 18:12:12 2021,345607
2150,Sun Aug 22 01:32:14 2021,7953402
2151,Wed Aug 11 06:57:54 2021,4656681
2152,Thu Jul 29 18:38:32 2021,4833476
2153,Fri Aug 13 21:54:30 2021,9215337
2154,Mon Aug 16 19:57:05 2021,8707404
2155,Sat Jul 31 16:25:44 2021,2821493
2156,Sun Aug  8 23:53:38 2021,6617350
2157,Thu Jul 29 12:10:37 2021,8111033
2158,Fri Aug 13 13:52:44 2021,6903526
2159,Mon Aug  9 02:52:47 2021,2288787
2160,Thu Aug 12 02:03:16 2021,3372970
2161,Mon Aug  2 03:54:08 2021,9392194
2162,Tue Aug 17 01:07:02 2021,8906006
2163,Thu Aug 12 05:33:27 2021,3153972
2164,Sat Jul 31 08:09:29 2021,9293894
2165,Sun Aug  8 04:03:06 2021,2981230
2166,Wed Aug  4 10:15:55 2021,1206033
2167,Sat Aug 14 00:04:32 2021,5581235
2168,Fri Jul 30 05:06:05 2021,6890813
2169,Sat Aug 14 01:27:39 2021,5523943
2170,Wed Aug 18 23:35:20 2021,7211084
2171,Tue Aug 10 02:50:04 2021,4668352
2172,Wed Aug 11 13:04:40 2021,9245919
2173,Sat Aug 21 10:03:43 2021,7087231
2174,Thu Aug 12 16:20:40 2021,2373397
2175,Thu Aug 12 21:47:00 2021,9280314
2176,Thu Aug 12 01:06:19 2021,6953648
2177,Thu Aug 19 08:38:44 2021,9844808
2178,Sun Aug 22 09:56:59 2021,2912799
2179,Thu Aug 12 09:03:01 2021,9581849
2180,Tue Aug 17 01:50:14 2021,8120264
2181,Tue Aug 17 12:16:16 2021,3694295
2182,Wed Aug 18 05:43:37 2021,2389893
2183,Tue Aug 17 15:11:31 2021,5946648
2184,Thu Aug 19 08:26:08 2021,3566529
2185,Thu Aug  5 04:54:53 2021,277238
2186,Tue Aug  3 13:10:25 2021,4471891
2187,Tue Aug 10 13:36:26 2021,725240
2188,Wed Aug 18 04:47:56 2021,6773300
2189,Sat Aug  7 22:13:18 2021,1935614
2190,Mon Aug 16 18:21:52 2021,26785
2191,Sun Aug 15 11:24:24 2021,3598105
2192,Sun Aug 22 12:34:23 2021,6166301
2193,Tue Aug 10 05:25:23 2021,1852572
2194,Sat Aug  7 10:02:00 2021,9588742
2195,Wed Aug 18 11:04:22 2021,1877131
2196,Tue Aug 10 09:19:56 2021,4866848
2197,Sat Jul 31 00:14:28 2021,6610284
2198,Fri Aug  6 18:36:55 2021,5886598
2199,Mon Aug  2 06:52:10 2021,2013160
2200,Mon Aug  9 01:55:56 2021,9763572
2201,Tue Aug  3 18:29:25 2021,433535
2202,Thu Aug 19 12:05:07 2021,5115359
2203,Thu Aug 12 14:43:33 2021,8914873
2204,Wed Aug  4 05:35:13 2021,5822513
2205,Fri Jul 30 16:44:30 2021,9127899
2206,Wed Aug 11 10:55:54 2021,7996756
2207,Mon Aug  9 06:33:18 2021,1581967
2208,Mon Aug  2 17:00:47 2021,9880175
2209,Sun Aug  1 10:19:00 2021,6272381
2210,Mon Aug 16 10:25:19 2021,3399227
2211,Sun Aug  8 04:58:45 2021,1050893
2212,Sun Aug  8 15:45:06 2021,7748771
2213,Mon Aug 16 21:02:56 2021,5828541
2214,Sat Jul 31 11:25:20 2021,3069018
2215,Thu Aug 12 04:22:30 2021,2606722
2216,Tue Aug 17 20:38:13 2021,1794651
2217,Wed Aug 11 09:25:28 2021,3888376
2218,Sun Aug 22 16:17:43 2021,495976
2219,Sat Aug  7 19:08:26 2021,6054974
2220,Thu Jul 29 13:51:21 2021,1461491
2221,Wed Aug  4 02:15:42 2021,2653649
2222,Thu Jul 29 18:56:21 2021,41829
2223,Tue Aug 10 21:59:48 2021,2787072
2224,Fri Aug 13 15:47:42 2021,5400421
2225,Sun Aug 22 18:34:12 2021,6206783
2226,Mon Aug  2 15:06:40 2021,3452250
2227,Thu Aug  5 06:51:41 2021,9131018
2228,Fri Aug 20 13:39:12 2021,2335799
2229,Sun Aug  1 00:08:32 2021,3658470
2230,Thu Aug 19 21:06:19 2021,1706389
2231,Thu Jul 29 19:38:05 2021,7020851
2232,Tue Aug 10 23:41:20 2021,1862428
2233,Tue Aug 10 02:02:46 2021,8062108
2234,Wed Aug 18 03:08:44 2021,4843259
2235,Tue Aug  3 17:34:37 2021,9377131
2236,Fri Aug  6 02:39:27 2021,3136151
2237,Sun Aug 15 22:31:40 2021,8335972
2238,Wed Aug 11 19:16:50 2021,7198942
2239,Sun Aug 15 13:35:27 2021,2977047
2240,Fri Aug 20 09:25:45 2021,897727
2241,Fri Aug 20 00:18:43 2021,1877982
2242,Thu Aug 12 00:57:47 2021,9587404
2243,Mon Aug  9 18:06:44 2021,6559793
2244,Mon Aug  9 03:40:21 2021,4757165
2245,Tue Aug 17 03:03:55 2021,305851
2246,Tue Aug  3 00:25:45 2021,8113495
2247,Fri Aug  6 19:51:27 2021,2946772
2248,Sat Aug 14 01:06:02 2021,7189606
2249,Fri Aug  6 09:03:05 2021,1143379
2250,Sun Aug 22 05:11:35 2021,8604574
2251,Mon Aug 16 13:48:57 2021,6796231
2252,Fri Aug 20 22:44:44 2021,3937851
2253,Mon Aug  9 09:56:07 2021,2451124
2254,Wed Aug  4 01:20:44 2021,3015407
2255,Thu Aug  5 16:29:09 2021,6407704
2256,Sat Jul 31 21:44:16 2021,5272711
2257,Thu Aug  5 00:54:29 2021,5597789
2258,Thu Aug  5 13:53:24 2021,3417844
2259,Fri Jul 30 23:32:10 2021,4841457
2260,Wed Aug 11 21:33:36 2021,9393700
2261,Sat Jul 31 11:42:13 2021,4640332
2262,Fri Jul 30 03:45:14 2021,2102498
2263,Sat Aug 14 06:28:51 2021,6048427
2264,Sat Aug 14 07:55:08 2021,7179632
2265,Thu Aug 12 06:47:02 2021,282997
2266,Thu Aug 12 12:18:27 2021,5934386
2267,Tue Aug  3 00:05:19 2021,1613131
2268,Sat Aug 21 08:07:01 2021,4788826
2269,Sun Aug  1 15:04:23 2021,436420
2270,Mon Aug  9 05:21:03 2021,5583534
2271,Sat Aug 21 22:39:31 2021,886099
2272,Wed Aug 11 12:16:26 2021,7545470
2273,Mon Aug  2 04:32:09 2021,2745923
2274,Wed Aug 18 22:30:30 2021,2082517
2275,Tue Aug 10 01:41:27 2021,9913242
2276,Thu Aug 12 02:39:16 2021,7116882
2277,Fri Aug 13 16:36:37 2021,6638780
2278,Fri Aug 20 16:30:48 2021,9292558
2279,Fri Aug  6 18:19:30 2021,3520695
2280,Sun Aug  8 14:06:56 2021,5467089
2281,Fri Aug  6 20:38:31 2021,922446
2282,Sat Jul 31 10:24:35 2021,1996778
2283,Fri Aug 13 10:49:58 2021,260779
2284,Tue Aug 17 13:29:55 2021,2327207
2285,Thu Aug 19 02:10:36 2021,6039743
2286,Sat Aug 21 13:46:08 2021,2821959
2287,Sun Aug 15 02:26:30 2021,6443421
2288,Mon Aug  2 12:44:30 2021,9308193
2289,Sat Jul 31 18:50:48 2021,2481547
2290,Mon Aug  2 12:59:21 2021,9263135
2291,Wed Aug 18 02:39:31 2021,5938724
2292,Wed Aug 11 09:32:56 2021,2807511
2293,Sat Jul 31 05:37:21 2021,9782840
2294,Fri Aug 13 10:16:15 2021,2882003
2295,Fri Aug  6 05:53:32 2021,1795308
2296,Thu Aug 19 15:20:30 2021,3369737
2297,Wed Aug 11 22:20:04 2021,4760336
2298,Wed Aug  4 11:17:00 2021,3355165
2299,Mon Aug 16 17:09:26 2021,7001035
2300,Wed Aug 18 10:38:15 2021,7405540
2301,Thu Aug  5 23:21:46 2021,4778378
2302,Tue Aug  3 21:35:25 2021,7680482
2303,Wed Aug 11 10:16:03 2021,5752445
2304,Sat Jul 31 12:52:34 2021,8693408
2305,Thu Aug 19 18:40:23 2021,6951096
2306,Sun Aug  1 08:07:35 2021,4812389
2307,Wed Aug  4 17:26:39 2021,693170
2308,Sun Aug 15 16:55:35 2021,4065634
2309,Fri Aug 13 01:11:47 2021,1969675
2310,Wed Aug 18 01:46:17 2021,8285719
2311,Thu Aug  5 04:01:28 2021,3786368
2312,Thu Jul 29 23:37:16 2021,5384549
2313,Wed Aug 18 21:14:11 2021,2576951
2314,Tue Aug  3 06:34:59 2021,9824406
2315,Sun Aug 15 01:31:13 2021,9132828
2316,Wed Aug  4 11:32:12 2021,2843071
2317,Sat Aug 14 01:39:31 2021,9641681
2318,Fri Aug  6 12:16:22 2021,2470458
2319,Mon Aug 16 21:11:03 2021,5151500
2320,Sun Aug  1 00:55:45 2021,3521188
2321,Wed Aug 11 08:06:53 2021,7180370
2322,Mon Aug 16 08:18:58 2021,1524848
2323,Sat Jul 31 17:33:25 2021,9716750
2324,Thu Aug 19 08:29:03 2021,280604
2325,Sat Jul 31 06:15:36 2021,1343714
2326,Tue Aug 10 21:50:12 2021,6861431
2327,Fri Aug 13 00:08:35 2021,805640
2328,Fri Aug 20 08:48:39 2021,9583399
2329,Wed Aug  4 20:56:20 2021,4595595
2330,Thu Aug  5 14:25:13 2021,8132088
2331,Tue Aug 17 09:16:31 2021,6653572
2332,Fri Aug  6 12:08:59 2021,179154
2333,Fri Jul 30 15:06:44 2021,4036170
2334,Sat Aug 14 00:02:59 2021,939177
2335,Mon Aug  9 19:19:36 2021,7580388
2336,Mon Aug  9 00:59:00 2021,5562181
2337,Tue Aug 10 01:43:17 2021,2415713
2338,Sat Aug  7 11:32:34 2021,2822394
2339,Sun Aug 22 07:23:48 2021,8913290
2340,Mon Aug  2 07:57:01 2021,2293565
2341,Sun Aug 15 10:23:18 2021,4900866
2342,Fri Aug  6 21:20:06 2021,1421478
2343,Thu Aug  5 23:21:08 2021,5842605
2344,Mon Aug 16 03:20:55 2021,208597
2345,Fri Aug 13 10:32:14 2021,5622316
2346,Fri Aug 20 16:08:06 2021,9663007
2347,Tue Aug  3 01:46:34 2021,1638578
2348,Thu Aug 19 21:02:23 2021,2532322
2349,Thu Aug 19 11:12:44 2021,7918655
2350,Thu Aug  5 13:48:42 2021,9938856
2351,Tue Aug  3 18:55:46 2021,9695966
2352,Sat Aug 21 01:18:25 2021,9368098
2353,Fri Aug 13 01:45:10 2021,3091104
2354,Sun Aug  1 05:52:05 2021,1228688
2355,Fri Aug 13 19:54:25 2021,4978473
2356,Thu Aug 12 05:08:18 2021,1021235
2357,Fri Jul 30 16:25:40 2021,4034239
2358,Thu Aug  5 09:04:34 2021,382452
2359,Thu Aug  5 05:30:46 2021,9300835
2360,Thu Aug 19 18:42:58 2021,1591492
2361,Tue Aug 17 17:48:45 2021,9718468
2362,Thu Aug  5 16:08:33 2021,2508097
2363,Sun Aug  1 04:51:16 2021,1707883
2364,Wed Aug 11 14:44:28 2021,6923316
2365,Tue Aug  3 18:12:26 2021,6098870
2366,Mon Aug  9 17:01:23 2021,1388802
2367,Sun Aug 15 17:15:49 2021,5377509
2368,Sat Aug 21 12:42:29 2021,2323339
2369,Wed Aug  4 11:42:45 2021,7854858
2370,Thu Jul 29 15:32:48 2021,8940137
2371,Thu Aug 12 05:14:32 2021,371476
2372,Thu Aug 12 09:31:14 2021,3462173
2373,Sat Jul 31 17:23:19 2021,3646260
2374,Thu Aug  5 18:41:25 2021,6104161
2375,Mon Aug 16 22:18:45 2021,226187
2376,Mon Aug 16 11:32:19 2021,5473322
2377,Sat Aug 21 08:45:44 2021,2931862
2378,Mon Aug  9 05:48:49 2021,8105227
2379,Mon Aug  2 13:40:25 2021,6067944
2380,Sun Aug  8 17:42:28 2021,8716008
2381,Fri Jul 30 14:58:17 2021,9122828
2382,Mon Aug 16 11:50:55 2021,29271
2383,Wed Aug  4 21:55:52 2021,940938
2384,Wed Aug 11 09:31:22 2021,5745091
2385,Sun Aug 22 05:05:36 2021,5825255
2386,Wed Aug 11 21:52:09 2021,736458
2387,Thu Aug 19 01:24:06 2021,2143542
2388,Mon Aug  2 22:33:26 2021,4929205
2389,Sat Aug 21 02:41:45 2021,2107435
2390,Thu Aug 12 01:17:32 2021,764188
2391,Tue Aug  3 07:38:22 2021,4464115
2392,Thu Aug 12 18:06:25 2021,3367963
2393,Thu Aug 19 04:47:43 2021,4396339
2394,Thu Aug 19 18:58:09 2021,2891442
2395,Fri Aug 20 17:04:40 2021,751154
2396,Sun Aug  8 05:32:53 2021,5688186
2397,Tue Aug 10 16:12:39 2021,5529818
2398,Sun Aug  8 21:09:43 2021,5311120
2399,Fri Aug 13 16:20:16 2021,3750012
2400,Fri Aug  6 08:00:29 2021,208207
2401,Tue Aug  3 22:44:47 2021,2926595
2402,Fri Aug 20 18:37:28 2021,1575438
2403,Wed Aug 11 00:41:08 2021,6733524
2404,Tue Aug  3 12:47:56 2021,7492188
2405,Wed Aug  4 18:02:50 2021,1135479
2406,Sat Aug  7 09:45:46 2021,3138965
2407,Fri Aug 20 01:47:26 2021,7852976
2408,Wed Aug  4 11:27:10 2021,632828
2409,Sun Aug 15 08:03:00 2021,2585797
2410,Sat Aug 14 12:34:36 2021,8101085
2411,Sat Aug 14 12:45:50 2021,9158382
2412,Tue Aug 17 06:10:20 2021,8641771
2413,Sun Aug 15 04:23:28 2021,845364
2414,Wed Aug  4 15:18:08 2021,1588316
2415,Thu Aug  5 19:42:49 2021,3401822
2416,Sat Aug 21 18:37:31 2021,9320107
2417,Sun Aug  1 00:18:23 2021,3865123
2418,Sat Aug  7 23:53:41 2021,7275070
2419,Sun Aug  8 21:31:19 2021,2321017
2420,Sun Aug  8 19:54:27 2021,7673521
2421,Fri Aug 13 23:31:48 2021,4956858
2422,Sun Aug  8 21:47:22 2021,9993450
2423,Mon Aug 16 18:18:12 2021,7561525
2424,Sat Aug  7 13:00:46 2021,8108874
2425,Fri Jul 30 11:34:16 2021,6655900
2426,Mon Aug  9 14:43:20 2021,4698822
2427,Sun Aug  8 03:28:10 2021,5388815
2428,Fri Jul 30 04:43:07 2021,9886417
2429,Sun Aug 22 12:27:16 2021,5488910
2430,Sat Aug 21 07:56:09 2021,3725986
2431,Fri Aug 13 05:13:41 2021,9352049
2432,Mon Aug  9 18:23:22 2021,1984622
2433,Sat Aug 21 04:30:46 2021,6697706
2434,Mon Aug  9 11:36:07 2021,1323739
2435,Fri Jul 30 08:40:44 2021,3216208
2436,Sun Aug 22 06:04:30 2021,4626751
2437,Sat Jul 31 12:51:02 2021,5504023
2438,Sat Aug 21 21:16:08 2021,2752020
2439,Tue Aug 17 17:58:32 2021,1060400
2440,Fri Aug 20 06:38:28 2021,635938
2441,Sat Jul 31 07:13:35 2021,286361
2442,Sun Aug  1 20:06:20 2021,2978497
2443,Fri Aug 13 17:16:26 2021,9188647
2444,Fri Aug 20 08:27:45 2021,3704819
2445,Fri Jul 30 19:40:59 2021,2705646
2446,Sun Aug  8 11:58:44 2021,4282435
2447,Tue Aug  3 00:30:19 2021,8884177
2448,Mon Aug 16 09:03:13 2021,5880487
2449,Sun Aug  8 10:56:03 2021,5864894
2450,Sun Aug  1 23:32:33 2021,850468
2451,Sun Aug 15 11:48:22 2021,5256095
2452,Tue Aug 17 10:15:11 2021,4838062
2453,Wed Aug 18 08:40:46 2021,5580721
2454,Tue Aug 10 16:48:20 2021,8389825
2455,Wed Aug 18 12:05:14 2021,2160458
2456,Tue Aug 17 18:31:43 2021,2906379
2457,Sun Aug  8 07:20:08 2021,8976339
2458,Thu Aug  5 05:56:28 2021,509471
2459,Mon Aug 16 14:07:56 2021,9228444
2460,Sat Aug  7 11:52:53 2021,739519
2461,Tue Aug 17 13:21:03 2021,7338498
2462,Tue Aug 17 08:11:31 2021,8819997
2463,Wed Aug 18 01:30:00 2021,3729795
2464,Tue Aug 10 02:01:43 2021,6793174
2465,Fri Jul 30 10:27:54 2021,8469780
2466,Fri Aug 20 00:15:25 2021,4625148
2467,Sun Aug  8 17:11:49 2021,3664211
2468,Sat Aug  7 15:58:35 2021,3541118
2469,Sat Aug 14 15:47:20 2021,9350175
2470,Fri Jul 30 09:29:49 2021,8661324
2471,Wed Aug 18 20:07:27 2021,1348753
2472,Thu Aug 19 21:52:52 2021,6507004
2473,Tue Aug 17 19:25:32 2021,4234641
2474,Thu Aug 19 23:40:49 2021,7017857
2475,Thu Aug  5 21:20:50 2021,2784669
2476,Mon Aug 16 05:04:29 2021,3169810
2477,Wed Aug  4 10:44:42 2021,9191731
2478,Sun Aug  8 06:08:09 2021,8680760
2479,Tue Aug 10 13:18:26 2021,5810307
2480,Fri Aug 13 20:13:25 2021,624331
2481,Sun Aug  1 21:57:29 2021,7794242
2482,Sat Jul 31 09:30:13 2021,8225604
2483,Wed Aug 18 16:41:48 2021,2625080
2484,Thu Aug 12 05:26:53 2021,5144439
2485,Thu Aug 12 00:05:40 2021,3790896
2486,Sat Aug 21 18:03:36 2021,1283238
2487,Fri Jul 30 19:05:02 2021,8877352
2488,Mon Aug  2 13:19:07 2021,4656256
2489,Wed Aug 18 18:07:00 2021,2334164
2490,Thu Aug  5 07:09:15 2021,3976368
2491,Wed Aug  4 18:40:59 2021,3929327
2492,Fri Aug 20 19:44:07 2021,8112065
2493,Mon Aug 16 14:08:22 2021,2442180
2494,Fri Jul 30 08:31:26 2021,6761455
2495,Thu Aug 19 08:08:25 2021,278933
2496,Sun Aug  8 02:26:16 2021,7306445
2497,Wed Aug 18 00:38:47 2021,3936043
2498,Fri Aug 13 23:43:55 2021,8247476
2499,Sat Aug  7 18:16:11 2021,7529143
2500,Sat Aug 21 17:27:58 2021,456268
2501,Sat Aug 14 19:04:20 2021,1534775
2502,Wed Aug 18 15:08:35 2021,235822
2503,Sat Aug 14 09:54:00 2021,8965339
2504,Sun Aug 15 02:34:56 2021,8140556
2505,Sat Aug 14 11:19:35 2021,4245691
2506,Tue Aug 17 01:34:57 2021,9562181
2507,Sat Aug 21 09:20:44 2021,9369195
2508,Sat Aug 14 14:24:08 2021,6636018
2509,Fri Aug 13 12:44:04 2021,2767983
2510,Tue Aug 10 16:52:44 2021,6468020
2511,Wed Aug 18 02:24:55 2021,7030896
2512,Fri Aug 20 12:22:01 2021,9040684
2513,Thu Aug 19 12:23:04 2021,4323952
2514,Tue Aug 10 19:46:41 2021,5363679
2515,Thu Aug 12 23:45:20 2021,2686707
2516,Fri Aug 13 14:15:33 2021,8569812
2517,Sat Jul 31 05:05:15 2021,7094424
2518,Sun Aug  8 19:45:49 2021,9121330
2519,Fri Aug 13 01:58:20 2021,739165
2520,Tue Aug 17 14:11:59 2021,3366701
2521,Sun Aug 15 16:27:55 2021,8475949
2522,Sun Aug 22 00:44:00 2021,9157314
2523,Wed Aug  4 00:23:58 2021,1788348
2524,Sun Aug  8 23:10:02 2021,9068512
2525,Fri Aug 20 11:55:12 2021,5627735
2526,Wed Aug 11 00:41:57 2021,5138193
2527,Fri Jul 30 00:48:09 2021,1247680
2528,Wed Aug 18 12:42:12 2021,9562498
2529,Mon Aug 16 15:21:50 2021,5528211
2530,Thu Aug  5 00:47:32 2021,3621157
2531,Mon Aug 16 21:33:12 2021,6595490
2532,Sat Aug 14 21:31:43 2021,9115257
2533,Mon Aug  2 01:07:34 2021,470359
2534,Sat Aug 21 13:43:57 2021,3215207
2535,Wed Aug 11 11:28:52 2021,9986413
2536,Mon Aug 16 17:04:50 2021,235511
2537,Sun Aug 15 07:59:39 2021,2680742
2538,Wed Aug 18 02:59:49 2021,4862591
2539,Wed Aug  4 03:26:06 2021,1887312
2540,Sat Aug 21 02:53:20 2021,8533026
2541,Sun Aug  1 10:18:31 2021,6588186
2542,Sun Aug  8 17:16:47 2021,4275984
2543,Thu Aug  5 00:29:28 2021,581996
2544,Tue Aug 17 03:32:43 2021,5946672
2545,Fri Aug 13 09:50:36 2021,4965045
2546,Sun Aug 22 14:33:28 2021,6775664
2547,Tue Aug  3 01:42:18 2021,5256434
2548,Wed Aug 11 04:37:47 2021,8940248
2549,Tue Aug  3 07:00:45 2021,9388822
2550,Tue Aug  3 07:24:18 2021,5286416
2551,Mon Aug 16 13:28:50 2021,9492828
2552,Fri Aug 13 07:47:38 2021,2406598
2553,Tue Aug 17 19:22:00 2021,8914418
2554,Mon Aug  2 02:11:19 2021,965869
2555,Wed Aug 11 07:48:31 2021,5027808
2556,Thu Aug  5 07:59:01 2021,9616538
2557,Thu Aug  5 19:31:33 2021,2354498
2558,Sat Aug 21 12:10:14 2021,9734520
